t	1e9*scaling*thickness	stress_comp*1e-6	stress_comp*scaling*thickness	0.5*stress_tensile*1e-6	stress_tensile*scaling*thickness	area	coverage	stress-thickness	stress
33.996773	23.052405	-71.925938	-1.658066	2.230627	0.102843	640000.042152	0.898890	-1.555223	-11.387914
34.048187	23.144940	-71.897035	-1.664053	2.229228	0.103191	640000.042152	0.899894	-1.560862	-11.383507
34.132305	23.296609	-71.850853	-1.673881	2.254253	0.105033	640000.042152	0.901516	-1.568848	-11.367264
34.196167	23.411910	-71.817823	-1.681392	2.270365	0.106307	640000.042152	0.902732	-1.575085	-11.356249
34.272991	23.550840	-71.779260	-1.690462	2.274408	0.107128	640000.042152	0.904182	-1.583333	-11.348375
34.282223	23.567541	-71.774631	-1.691552	2.273084	0.107142	640000.042152	0.904354	-1.584410	-11.348040
34.362720	23.713378	-71.734620	-1.701070	2.296650	0.108923	640000.042152	0.905850	-1.592147	-11.333331
34.450890	23.873400	-71.690819	-1.711504	2.306232	0.110115	640000.042152	0.907466	-1.601388	-11.322702
34.521442	24.001630	-71.656219	-1.719866	2.304540	0.110625	640000.042152	0.908737	-1.609241	-11.317433
34.566551	24.083683	-71.634189	-1.725215	2.302972	0.110928	640000.042152	0.909545	-1.614287	-11.314244
34.607845	24.158863	-71.615509	-1.730149	2.307933	0.111514	640000.042152	0.910276	-1.618635	-11.309416
34.692001	24.312321	-71.575218	-1.740160	2.299053	0.111791	640000.042152	0.911757	-1.628369	-11.305613
34.779591	24.472308	-71.533428	-1.750588	2.293717	0.112265	640000.042152	0.913278	-1.638323	-11.300360
34.832001	24.568136	-71.508665	-1.756835	2.291402	0.112591	640000.042152	0.914183	-1.644244	-11.296962
34.837208	24.577656	-71.506257	-1.757456	2.290679	0.112599	640000.042152	0.914274	-1.644857	-11.296799
34.890022	24.674326	-71.482130	-1.763773	2.314704	0.114228	640000.042152	0.915171	-1.649546	-11.284616
34.937057	24.760487	-71.461150	-1.769413	2.320782	0.114927	640000.042152	0.915965	-1.654485	-11.279023
35.000729	24.877264	-71.434488	-1.777095	2.341611	0.116506	640000.042152	0.917031	-1.660589	-11.267490
35.071350	25.006955	-71.403247	-1.785578	2.346489	0.117357	640000.042152	0.918194	-1.668221	-11.260570
35.109657	25.077995	-70.964678	-1.779652	2.334057	0.117067	640000.042152	0.927205	-1.662585	-11.190738
35.164093	25.178123	-71.362793	-1.796781	2.379390	0.119817	640000.042152	0.919700	-1.676964	-11.242634
35.240971	25.319721	-71.329605	-1.806046	2.383576	0.120703	640000.042152	0.920932	-1.685343	-11.235619
35.262333	25.359083	-71.321026	-1.808636	2.403252	0.121889	640000.042152	0.921266	-1.686747	-11.227528
35.311264	25.449314	-71.301050	-1.814563	2.405531	0.122438	640000.042152	0.922033	-1.692125	-11.223387
35.364269	25.547149	-71.279712	-1.820993	2.405747	0.122920	640000.042152	0.922860	-1.698073	-11.219712
35.365166	25.548804	-71.279313	-1.821101	2.405623	0.122922	640000.042152	0.922873	-1.698180	-11.219687
35.375130	25.567198	-71.275449	-1.822314	2.404186	0.122937	640000.042152	0.923027	-1.699377	-11.219520
35.381950	25.579790	-71.272844	-1.823144	2.403212	0.122947	640000.042152	0.923130	-1.700197	-11.219409
35.417641	25.645725	-71.258567	-1.827478	2.403562	0.123282	640000.042152	0.923679	-1.704195	-11.216881
35.457657	25.719695	-71.242325	-1.832331	2.407162	0.123823	640000.042152	0.924293	-1.708508	-11.212924
35.527313	25.848611	-71.214413	-1.840794	2.423178	0.125272	640000.042152	0.925350	-1.715522	-11.202806
35.595882	25.975656	-71.187317	-1.849137	2.423375	0.125898	640000.042152	0.926376	-1.723240	-11.198165
35.632080	26.042759	-71.173037	-1.853542	2.428400	0.126484	640000.042152	0.926912	-1.727058	-11.194058
35.644344	26.065502	-71.168408	-1.855040	2.433236	0.126847	640000.042152	0.927091	-1.728193	-11.191644
35.654915	26.085104	-71.164194	-1.856325	2.431730	0.126864	640000.042152	0.927246	-1.729461	-11.191441
35.666733	26.107024	-71.159577	-1.857765	2.430054	0.126883	640000.042152	0.927422	-1.730882	-11.191228
35.718769	26.203621	-71.139377	-1.864109	2.431772	0.127442	640000.042152	0.928184	-1.736667	-11.187238
35.777237	26.312257	-71.118599	-1.871291	2.466973	0.129823	640000.042152	0.929024	-1.741468	-11.171847
35.830639	26.411558	-71.098372	-1.877819	2.465609	0.130241	640000.042152	0.929787	-1.747578	-11.168893
35.908569	26.556650	-71.069213	-1.887360	2.463289	0.130833	640000.042152	0.930886	-1.756527	-11.164754
35.916649	26.571691	-71.066162	-1.888348	2.462165	0.130848	640000.042152	0.930999	-1.757500	-11.164619
35.995804	26.719250	-71.037128	-1.898059	2.471379	0.132067	640000.042152	0.932094	-1.765992	-11.156608
36.012215	26.749849	-71.031073	-1.900070	2.477126	0.132526	640000.042152	0.932322	-1.767545	-11.153645
36.019176	26.762830	-71.028511	-1.900924	2.476153	0.132538	640000.042152	0.932416	-1.768386	-11.153541
36.021873	26.767858	-71.027707	-1.901260	2.475769	0.132542	640000.042152	0.932451	-1.768718	-11.153535
36.022038	26.768163	-71.028946	-1.901314	2.475745	0.132542	640000.042152	0.932456	-1.768772	-11.153753
36.102287	26.917996	-71.000964	-1.911204	2.483895	0.133723	640000.042152	0.933549	-1.777481	-11.146278
36.181908	27.066823	-70.973632	-1.921031	2.494247	0.135023	640000.042152	0.934616	-1.786008	-11.138169
36.236553	27.169049	-70.954748	-1.927773	2.499186	0.135801	640000.042152	0.935339	-1.791972	-11.133314
36.310421	27.307373	-70.929883	-1.936909	2.509962	0.137081	640000.042152	0.936303	-1.799828	-11.125479
36.366398	27.412275	-70.912089	-1.943862	2.514037	0.137831	640000.042152	0.937024	-1.806031	-11.121100
36.378448	27.434863	-70.908015	-1.945352	2.512393	0.137854	640000.042152	0.937183	-1.807497	-11.120967
36.416378	27.505995	-70.895776	-1.950059	2.507231	0.137928	640000.042152	0.937665	-1.812131	-11.120644
36.438755	27.547973	-70.888859	-1.952844	2.511226	0.138358	640000.042152	0.937950	-1.814486	-11.118128
36.441513	27.553147	-70.887968	-1.953187	2.510860	0.138364	640000.042152	0.937982	-1.814822	-11.118101
36.493965	27.651615	-70.871081	-1.959700	2.508186	0.138711	640000.042152	0.938647	-1.820989	-11.116153
36.496159	27.655733	-70.870242	-1.959968	2.507878	0.138714	640000.042152	0.938676	-1.821254	-11.116116
36.554562	27.765460	-70.851599	-1.967227	2.505548	0.139135	640000.042152	0.939407	-1.828092	-11.113755
36.565563	27.786133	-70.848123	-1.968595	2.510410	0.139509	640000.042152	0.939540	-1.829086	-11.111527
36.601723	27.854111	-70.836675	-1.973093	2.523577	0.140584	640000.042152	0.939988	-1.832509	-11.105150
36.654015	27.952484	-70.820424	-1.979607	2.523370	0.141069	640000.042152	0.940625	-1.838538	-11.102476
36.661945	27.967402	-70.817739	-1.980588	2.522224	0.141080	640000.042152	0.940724	-1.839508	-11.102410
36.700466	28.039948	-70.795195	-1.985094	2.515732	0.141082	640000.042152	0.941659	-1.844012	-11.100797
36.736481	28.107773	-70.794826	-1.989885	2.515153	0.141391	640000.042152	0.941624	-1.848494	-11.100929
36.810081	28.246511	-70.773647	-1.999109	2.509770	0.141784	640000.042152	0.942502	-1.857324	-11.099172
36.825687	28.275932	-70.768806	-2.001054	2.507688	0.141814	640000.042152	0.942688	-1.859240	-11.099057
36.845253	28.312827	-70.762859	-2.003497	2.510174	0.142140	640000.042152	0.942918	-1.861356	-11.097214
36.901665	28.419284	-70.745671	-2.010541	2.521223	0.143303	640000.042152	0.943582	-1.867239	-11.090583
36.981041	28.569223	-70.721833	-2.020468	2.537286	0.144977	640000.042152	0.944501	-1.875491	-11.081137
37.017506	28.638131	-70.710974	-2.025030	2.537177	0.145320	640000.042152	0.944918	-1.879710	-11.079340
37.083351	28.763589	-70.336173	-2.023121	2.569512	0.147817	640000.042152	0.952674	-1.875304	-11.005158
37.087021	28.770534	-70.690982	-2.033817	2.566471	0.147677	640000.042152	0.945704	-1.886140	-11.066076
37.129154	28.850266	-70.679347	-2.039118	2.566974	0.148116	640000.042152	0.946176	-1.891002	-11.063942
37.210297	29.003962	-70.657489	-2.049347	2.564863	0.148782	640000.042152	0.947072	-1.900565	-11.060965
37.299271	29.172665	-70.633023	-2.060554	2.578592	0.150449	640000.042152	0.948041	-1.910105	-11.052201
37.351688	29.272115	-70.618872	-2.067164	2.590887	0.151681	640000.042152	0.948602	-1.915482	-11.045661
37.426128	29.413461	-70.598900	-2.076558	2.612856	0.153706	640000.042152	0.949393	-1.922852	-11.034873
37.447121	29.453329	-70.593298	-2.079208	2.615655	0.154079	640000.042152	0.949612	-1.925128	-11.032983
37.535213	29.620797	-70.570165	-2.090345	2.614670	0.154897	640000.042152	0.950526	-1.935447	-11.029410
37.593628	29.731915	-70.554948	-2.097734	2.619298	0.155753	640000.042152	0.951124	-1.941980	-11.025280
37.681725	29.899654	-70.532386	-2.108894	2.624075	0.156918	640000.042152	0.952014	-1.951976	-11.019858
37.711529	29.956417	-70.524942	-2.112675	2.620304	0.156990	640000.042152	0.952309	-1.955685	-11.019875
37.787479	30.101189	-70.505763	-2.122307	2.623890	0.157964	640000.042152	0.953065	-1.964343	-11.015427
37.794819	30.115179	-70.503893	-2.123237	2.622957	0.157982	640000.042152	0.953136	-1.965256	-11.015426
37.859142	30.237877	-70.487994	-2.131407	2.630864	0.159104	640000.042152	0.953765	-1.972304	-11.010073
37.882504	30.282448	-70.482239	-2.134375	2.627842	0.159155	640000.042152	0.953992	-1.975220	-11.010122
37.968357	30.446400	-70.461389	-2.145296	2.632158	0.160279	640000.042152	0.954812	-1.985016	-11.005145
38.029381	30.563004	-70.446695	-2.153063	2.630651	0.160801	640000.042152	0.955389	-1.992261	-11.003174
38.093285	30.685184	-70.431538	-2.161205	2.641606	0.162116	640000.042152	0.955985	-1.999088	-10.996917
38.157257	30.807573	-70.416540	-2.169363	2.640596	0.162701	640000.042152	0.956576	-2.006662	-10.994726
38.191349	30.872814	-70.408585	-2.173711	2.640344	0.163030	640000.042152	0.956884	-2.010681	-10.993469
38.244930	30.975405	-70.396281	-2.180553	2.643101	0.163742	640000.042152	0.957369	-2.016811	-10.990461
38.286282	31.054614	-70.386726	-2.185833	2.641014	0.164031	640000.042152	0.957740	-2.021801	-10.989553
38.288364	31.058601	-70.386218	-2.186097	2.640742	0.164036	640000.042152	0.957760	-2.022062	-10.989559
38.346706	31.170413	-70.372943	-2.193554	2.641039	0.164645	640000.042152	0.958279	-2.028909	-10.987218
38.372971	31.220759	-70.367023	-2.196912	2.637544	0.164692	640000.042152	0.958510	-2.032220	-10.987399
38.389805	31.253035	-70.363250	-2.199065	2.643689	0.165247	640000.042152	0.958658	-2.033818	-10.984687
38.444866	31.358662	-70.350939	-2.206111	2.636262	0.165339	640000.042152	0.959140	-2.040772	-10.985116
38.483078	31.431986	-70.342521	-2.211005	2.631246	0.165411	640000.042152	0.959468	-2.045595	-10.985389
38.534004	31.529752	-70.332601	-2.217569	2.633683	0.166079	640000.042152	0.959907	-2.051491	-10.982891
38.580475	31.619005	-70.322381	-2.223524	2.633473	0.166536	640000.042152	0.960303	-2.056988	-10.981237
38.641491	31.736257	-70.309196	-2.231351	2.641901	0.167688	640000.042152	0.960819	-2.063663	-10.976166
38.717392	31.882205	-70.292916	-2.241093	2.645169	0.168668	640000.042152	0.961450	-2.072425	-10.972315
38.757793	31.959917	-70.284292	-2.246280	2.652035	0.169518	640000.042152	0.961784	-2.076763	-10.968542
38.768414	31.980351	-70.283460	-2.247690	2.656693	0.169924	640000.042152	0.961871	-2.077766	-10.966829
38.855549	32.148101	-70.266352	-2.258930	2.661322	0.171113	640000.042152	0.962577	-2.087817	-10.962378
38.875393	32.186310	-70.262648	-2.261495	2.671214	0.171953	640000.042152	0.962736	-2.089542	-10.958413
38.897038	32.227996	-70.258774	-2.264300	2.680695	0.172787	640000.042152	0.962908	-2.091513	-10.954558
38.982452	32.392604	-70.242651	-2.275342	2.674013	0.173237	640000.042152	0.963580	-2.102106	-10.954093
39.023849	32.472412	-70.234847	-2.280695	2.673485	0.173629	640000.042152	0.963902	-2.107066	-10.952954
39.100391	32.620057	-70.221427	-2.290627	2.672872	0.174379	640000.042152	0.964492	-2.116248	-10.950895
39.156784	32.728883	-70.211984	-2.297960	2.666140	0.174520	640000.042152	0.964921	-2.123440	-10.951574
39.203972	32.819982	-70.203681	-2.304084	2.673629	0.175497	640000.042152	0.965278	-2.128587	-10.947645
39.280731	32.968256	-70.190287	-2.314051	2.670591	0.176089	640000.042152	0.965852	-2.137962	-10.946409
39.339783	33.082379	-70.180010	-2.321722	2.670021	0.176661	640000.042152	0.966287	-2.145060	-10.944867
39.357754	33.117111	-70.177026	-2.324060	2.671308	0.176932	640000.042152	0.966421	-2.147128	-10.943929
39.413780	33.225449	-70.167378	-2.331343	2.664594	0.177065	640000.042152	0.966828	-2.154278	-10.944567
39.473675	33.341316	-70.157352	-2.339138	2.657505	0.177209	640000.042152	0.967257	-2.161929	-10.945268
39.503448	33.398926	-70.152231	-2.343009	2.660260	0.177700	640000.042152	0.967470	-2.165310	-10.943473
39.515205	33.421679	-70.150360	-2.344543	2.658879	0.177728	640000.042152	0.967553	-2.166814	-10.943623
39.603756	33.593147	-70.135575	-2.356075	2.652801	0.178232	640000.042152	0.968178	-2.177843	-10.943180
39.675510	33.732156	-70.123855	-2.365429	2.644433	0.178405	640000.042152	0.968677	-2.187024	-10.944026
39.739590	33.856356	-70.113383	-2.373784	2.644326	0.179054	640000.042152	0.969117	-2.194729	-10.942295
39.784821	33.944054	-70.105969	-2.379681	2.641449	0.179323	640000.042152	0.969426	-2.200358	-10.942015
39.827671	34.027157	-70.100388	-2.385317	2.638081	0.179533	640000.042152	0.969715	-2.205784	-10.942210
39.861519	34.092816	-70.094686	-2.389725	2.634208	0.179615	640000.042152	0.969948	-2.210110	-10.942555
39.884014	34.136464	-70.091074	-2.392661	2.642572	0.180416	640000.042152	0.970097	-2.212245	-10.939121
39.886177	34.140659	-70.090657	-2.392941	2.642321	0.180421	640000.042152	0.970113	-2.212520	-10.939135
39.887001	34.142257	-70.090555	-2.393050	2.642227	0.180423	640000.042152	0.970118	-2.212627	-10.939150
39.958401	34.280857	-70.078742	-2.402359	2.639630	0.180978	640000.042152	0.970593	-2.221382	-10.938033
40.043850	34.446823	-70.064615	-2.413503	2.629985	0.181189	640000.042152	0.971156	-2.232314	-10.938904
40.084499	34.525795	-70.058109	-2.418812	2.637301	0.182110	640000.042152	0.971423	-2.236702	-10.935336
40.173103	34.698037	-70.045014	-2.430425	2.636202	0.182942	640000.042152	0.971996	-2.247482	-10.933497
40.236607	34.821538	-70.035730	-2.438752	2.635881	0.183571	640000.042152	0.972402	-2.255181	-10.932038
40.325539	34.994592	-70.022108	-2.450395	2.639698	0.184750	640000.042152	0.972969	-2.265645	-10.928450
40.390945	35.121926	-70.012236	-2.458965	2.641339	0.185538	640000.042152	0.973379	-2.273427	-10.926230
40.434547	35.206832	-70.005607	-2.464676	2.636510	0.185646	640000.042152	0.973650	-2.279029	-10.926741
40.514877	35.363341	-69.993480	-2.475203	2.634488	0.186329	640000.042152	0.974149	-2.288875	-10.925377
40.532742	35.398148	-69.990789	-2.477544	2.637208	0.186705	640000.042152	0.974257	-2.290840	-10.924004
40.618568	35.565470	-69.977976	-2.488800	2.632324	0.187240	640000.042152	0.974781	-2.301560	-10.923490
40.684429	35.693923	-69.968244	-2.497441	2.629261	0.187697	640000.042152	0.975177	-2.309744	-10.922882
40.753010	35.827731	-69.958112	-2.506440	2.621980	0.187879	640000.042152	0.975587	-2.318561	-10.923629
40.804668	35.928557	-69.950671	-2.513227	2.624629	0.188598	640000.042152	0.975891	-2.324628	-10.921479
40.825768	35.969745	-69.947489	-2.515993	2.622367	0.188652	640000.042152	0.976015	-2.327342	-10.921706
40.860622	36.037796	-69.942448	-2.520572	2.623786	0.189111	640000.042152	0.976219	-2.331461	-10.920376
40.900639	36.115946	-69.936612	-2.525827	2.619439	0.189207	640000.042152	0.976451	-2.336620	-10.920858
40.926239	36.165947	-69.932938	-2.529191	2.622823	0.189714	640000.042152	0.976599	-2.339477	-10.919095
40.977901	36.266888	-69.925529	-2.535981	2.622440	0.190215	640000.042152	0.976895	-2.345766	-10.917974
40.982925	36.276705	-69.924747	-2.536639	2.621912	0.190229	640000.042152	0.976925	-2.346411	-10.918020
40.997581	36.305176	-70.177112	-2.547792	2.623184	0.190470	640000.042152	0.971220	-2.357322	-10.960189
41.083714	36.473564	-69.910433	-2.549883	2.616158	0.190841	640000.042152	0.977494	-2.359041	-10.917546
41.161991	36.626662	-69.899323	-2.560179	2.627375	0.192464	640000.042152	0.977931	-2.367715	-10.911884
41.202629	36.706166	-69.893566	-2.565525	2.623218	0.192577	640000.042152	0.978156	-2.372948	-10.912316
41.285660	36.868673	-69.881859	-2.576451	2.614798	0.192808	640000.042152	0.978610	-2.383643	-10.913183
41.374260	37.042168	-69.869527	-2.588119	2.615749	0.193786	640000.042152	0.979088	-2.394333	-10.910780
41.385441	37.064066	-69.867955	-2.589591	2.614650	0.193819	640000.042152	0.979148	-2.395771	-10.910885
41.462719	37.215466	-69.857142	-2.599766	2.609247	0.194209	640000.042152	0.979562	-2.405557	-10.910884
41.479919	37.249166	-69.854762	-2.602032	2.607587	0.194261	640000.042152	0.979652	-2.407771	-10.911043
41.529663	37.346654	-69.847962	-2.608588	2.602801	0.194412	640000.042152	0.979913	-2.414176	-10.911511
41.603703	37.491819	-69.837777	-2.618345	2.608270	0.195578	640000.042152	0.980301	-2.422768	-10.907945
41.611164	37.506447	-69.836755	-2.619329	2.607519	0.195598	640000.042152	0.980339	-2.423731	-10.908026
41.652721	37.587943	-69.831058	-2.624806	2.613066	0.196440	640000.042152	0.980555	-2.428366	-10.905192
41.657631	37.597571	-69.830426	-2.625454	2.612579	0.196453	640000.042152	0.980580	-2.429001	-10.905250
41.742397	37.763885	-69.818868	-2.636632	2.614099	0.197437	640000.042152	0.981013	-2.439195	-10.902786
41.796848	37.870752	-69.811451	-2.643812	2.608875	0.197600	640000.042152	0.981291	-2.446212	-10.903298
41.852837	37.980662	-69.803939	-2.651200	2.612791	0.198471	640000.042152	0.981571	-2.452729	-10.900707
41.921410	38.115328	-69.794778	-2.660251	2.610721	0.199017	640000.042152	0.981912	-2.461234	-10.899860
41.935825	38.143640	-69.792953	-2.662157	2.609337	0.199059	640000.042152	0.981982	-2.463098	-10.900019
41.964878	38.200707	-69.789116	-2.665994	2.617228	0.199960	640000.042152	0.982124	-2.466034	-10.896707
42.044971	38.358096	-69.778603	-2.676574	2.612142	0.200394	640000.042152	0.982513	-2.476181	-10.896650
42.072502	38.412203	-69.775040	-2.680213	2.619370	0.201232	640000.042152	0.982645	-2.478981	-10.893608
42.146408	38.557498	-69.765479	-2.689982	2.623360	0.202300	640000.042152	0.982994	-2.487682	-10.890647
42.172947	38.609676	-69.762086	-2.693492	2.620792	0.202376	640000.042152	0.983117	-2.491116	-10.890941
42.185287	38.633943	-69.760507	-2.695123	2.619604	0.202411	640000.042152	0.983176	-2.492712	-10.891076
42.252102	38.765362	-69.752031	-2.703963	2.625408	0.203550	640000.042152	0.983483	-2.500413	-10.887686
42.299660	38.858928	-69.746094	-2.710258	2.629060	0.204325	640000.042152	0.983698	-2.505934	-10.885451
42.300648	38.860875	-69.745970	-2.710389	2.628959	0.204327	640000.042152	0.983703	-2.506062	-10.885464
42.348816	38.955664	-69.740026	-2.716769	2.632365	0.205091	640000.042152	0.983918	-2.511678	-10.883311
42.436562	39.128401	-69.729291	-2.728396	2.628121	0.205668	640000.042152	0.984303	-2.522727	-10.882932
42.477570	39.209147	-69.724246	-2.733828	2.632432	0.206431	640000.042152	0.984483	-2.527397	-10.880625
42.539463	39.331043	-69.716843	-2.742036	2.626131	0.206577	640000.042152	0.984746	-2.535459	-10.881502
42.568562	39.388356	-69.713402	-2.745896	2.623309	0.206656	640000.042152	0.984869	-2.539241	-10.881874
42.588177	39.426998	-69.711068	-2.748498	2.621435	0.206711	640000.042152	0.984951	-2.541788	-10.882113
42.635612	39.520462	-69.705486	-2.754793	2.616929	0.206844	640000.042152	0.985149	-2.547948	-10.882692
42.723408	39.693508	-69.695251	-2.766449	2.626376	0.208500	640000.042152	0.985510	-2.557949	-10.877775
42.769619	39.784612	-69.689944	-2.772587	2.622153	0.208643	640000.042152	0.985697	-2.563945	-10.878305
42.778641	39.802398	-69.688922	-2.773786	2.621339	0.208671	640000.042152	0.985732	-2.565115	-10.878407
42.833088	39.909765	-69.682718	-2.781021	2.616419	0.208841	640000.042152	0.985950	-2.572180	-10.879021
42.889717	40.021457	-69.676347	-2.788549	2.611354	0.209020	640000.042152	0.986173	-2.579528	-10.879655
42.925575	40.092194	-69.672340	-2.793317	2.608178	0.209135	640000.042152	0.986313	-2.584182	-10.880051
42.964592	40.169172	-69.667964	-2.798504	2.604742	0.209261	640000.042152	0.986466	-2.589244	-10.880472
43.019077	40.276693	-69.661928	-2.805752	2.604109	0.209770	640000.042152	0.986675	-2.595982	-10.879667
43.062767	40.362920	-69.657161	-2.811566	2.608311	0.210558	640000.042152	0.986842	-2.601008	-10.877444
43.130440	40.496522	-69.649744	-2.820572	2.602117	0.210753	640000.042152	0.987099	-2.609819	-10.878283
43.218655	40.670738	-69.640228	-2.832319	2.594154	0.211012	640000.042152	0.987428	-2.621307	-10.879365
43.296963	40.825433	-69.631859	-2.842751	2.587212	0.211248	640000.042152	0.987715	-2.631503	-10.880296
43.337303	40.905135	-69.628851	-2.848178	2.589031	0.211809	640000.042152	0.987864	-2.636368	-10.879174
43.379490	40.988497	-69.624418	-2.853800	2.585377	0.211941	640000.042152	0.988016	-2.641859	-10.879659
43.405251	41.039404	-69.621693	-2.857233	2.583163	0.212023	640000.042152	0.988109	-2.645210	-10.879947
43.464905	41.157316	-69.615487	-2.865187	2.582948	0.212614	640000.042152	0.988321	-2.652572	-10.878972
43.522991	41.272151	-69.609464	-2.872932	2.583022	0.213214	640000.042152	0.988526	-2.659719	-10.877930
43.575920	41.376815	-69.604055	-2.879994	2.583708	0.213811	640000.042152	0.988710	-2.666183	-10.876786
43.661095	41.545289	-69.596593	-2.891411	2.581491	0.214498	640000.042152	0.989003	-2.676913	-10.876275
43.667912	41.558773	-69.596029	-2.892326	2.580931	0.214521	640000.042152	0.989026	-2.677805	-10.876368
43.715679	41.653275	-69.592128	-2.898740	2.577024	0.214683	640000.042152	0.989187	-2.684057	-10.877029
43.756943	41.734924	-69.588609	-2.904275	2.573675	0.214824	640000.042152	0.989324	-2.689451	-10.877566
43.801533	41.823165	-69.584661	-2.910251	2.570074	0.214977	640000.042152	0.989472	-2.695274	-10.878115
43.823627	41.866891	-69.582714	-2.913212	2.568302	0.215054	640000.042152	0.989545	-2.698158	-10.878384
43.833191	41.885821	-69.581886	-2.914494	2.567537	0.215087	640000.042152	0.989577	-2.699408	-10.878503
43.921074	42.059804	-69.574247	-2.926279	2.563487	0.215640	640000.042152	0.989863	-2.710640	-10.878581
43.925331	42.068232	-69.573843	-2.926849	2.563145	0.215654	640000.042152	0.989877	-2.711195	-10.878628
43.946880	42.110894	-69.571996	-2.929739	2.561408	0.215726	640000.042152	0.989946	-2.714013	-10.878902
43.948456	42.114016	-69.571883	-2.929951	2.561281	0.215732	640000.042152	0.989950	-2.714220	-10.878926
44.006699	42.229349	-69.566830	-2.937762	2.562277	0.216407	640000.042152	0.990137	-2.721355	-10.877737
44.094109	42.402492	-69.559410	-2.949492	2.561456	0.217224	640000.042152	0.990411	-2.732268	-10.876762
44.125751	42.465178	-69.556760	-2.953740	2.564138	0.217773	640000.042152	0.990510	-2.735967	-10.875409
44.192276	42.596989	-69.551247	-2.962674	2.570281	0.218972	640000.042152	0.990713	-2.743701	-10.872405
44.227211	42.666215	-69.548406	-2.967367	2.567564	0.219096	640000.042152	0.990818	-2.748271	-10.872842
44.312878	42.836017	-69.541508	-2.978881	2.566852	0.219907	640000.042152	0.991073	-2.758974	-10.871918
44.337719	42.885261	-69.539512	-2.982220	2.564949	0.219997	640000.042152	0.991146	-2.762223	-10.872224
44.389194	42.987316	-69.535452	-2.989142	2.561018	0.220183	640000.042152	0.991296	-2.768960	-10.872865
44.465343	43.138324	-69.529550	-2.999388	2.555240	0.220458	640000.042152	0.991514	-2.778931	-10.873820
44.490944	43.189098	-69.527576	-3.002833	2.553316	0.220551	640000.042152	0.991587	-2.782282	-10.874136
44.572594	43.351057	-69.521351	-3.013824	2.557489	0.221740	640000.042152	0.991816	-2.792084	-10.871677
44.625027	43.455080	-69.517396	-3.020884	2.557420	0.222266	640000.042152	0.991962	-2.798618	-10.871032
44.645985	43.496662	-69.515816	-3.023706	2.555797	0.222337	640000.042152	0.992020	-2.801369	-10.871314
44.652473	43.509536	-69.515350	-3.024581	2.555295	0.222359	640000.042152	0.992038	-2.802221	-10.871405
44.671730	43.547743	-69.513932	-3.027175	2.553812	0.222425	640000.042152	0.992090	-2.804749	-10.871666
44.705803	43.615354	-69.511404	-3.031764	2.551195	0.222543	640000.042152	0.992183	-2.809222	-10.872123
44.723274	43.650019	-69.510082	-3.034116	2.549861	0.222603	640000.042152	0.992231	-2.811513	-10.872350
44.742001	43.687185	-69.508722	-3.036640	2.552688	0.223040	640000.042152	0.992281	-2.813601	-10.871166
44.817627	43.837298	-69.503145	-3.046830	2.548952	0.223478	640000.042152	0.992484	-2.823352	-10.871486
44.886391	43.973818	-69.498127	-3.056098	2.547874	0.224079	640000.042152	0.992665	-2.832018	-10.871003
44.887901	43.976816	-69.498000	-3.056301	2.547761	0.224085	640000.042152	0.992669	-2.832216	-10.871019
44.939716	44.079701	-69.494258	-3.063286	2.543782	0.224258	640000.042152	0.992804	-2.839028	-10.871731
44.948162	44.096473	-69.493625	-3.064424	2.543140	0.224287	640000.042152	0.992827	-2.840137	-10.871841
44.960480	44.120932	-69.492768	-3.066086	2.542207	0.224329	640000.042152	0.992857	-2.841757	-10.872011
45.008942	44.217177	-69.489283	-3.072620	2.538541	0.224494	640000.042152	0.992982	-2.848126	-10.872661
45.052872	44.304432	-69.486124	-3.078543	2.555228	0.226416	640000.042152	0.993094	-2.852127	-10.866494
45.120426	44.438633	-69.481437	-3.087660	2.550211	0.226656	640000.042152	0.993262	-2.861004	-10.867396
45.180984	44.558954	-69.477299	-3.095836	2.547212	0.227002	640000.042152	0.993410	-2.868834	-10.867710
45.184910	44.566762	-69.459772	-3.095597	2.546629	0.226990	640000.042152	0.994111	-2.868607	-10.864949
45.255840	44.707718	-69.472197	-3.105943	2.547764	0.227809	640000.042152	0.993590	-2.878134	-10.866663
45.298576	44.792655	-69.469294	-3.111714	2.544650	0.227963	640000.042152	0.993692	-2.883751	-10.867224
45.323318	44.841829	-69.467662	-3.115057	2.542859	0.228053	640000.042152	0.993749	-2.887004	-10.867553
45.372082	44.938758	-69.464392	-3.121643	2.539346	0.228230	640000.042152	0.993863	-2.893413	-10.868187
45.431843	45.057565	-69.460423	-3.129718	2.548061	0.229619	640000.042152	0.994001	-2.900099	-10.864575
45.455502	45.104601	-69.458863	-3.132914	2.557660	0.230724	640000.042152	0.994055	-2.902190	-10.861071
45.471954	45.137315	-69.457812	-3.135139	2.556493	0.230786	640000.042152	0.994092	-2.904353	-10.861288
45.541904	45.276405	-69.453314	-3.144596	2.555257	0.231386	640000.042152	0.994248	-2.913211	-10.860946
45.589291	45.370643	-69.450292	-3.151004	2.551817	0.231555	640000.042152	0.994353	-2.919449	-10.861597
45.642494	45.476456	-69.446967	-3.158202	2.547985	0.231747	640000.042152	0.994467	-2.926455	-10.862329
